,id,type,attributes.marka,attributes.kategoria-pojazdu,attributes.typ,attributes.model,attributes.wariant,attributes.wersja,attributes.rodzaj-pojazdu,attributes.podrodzaj-pojazdu,attributes.przeznaczenie-pojazdu,attributes.pochodzenie-pojazdu,attributes.rodzaj-tabliczki-znamionowej,attributes.sposob-produkcji,attributes.rok-produkcji,attributes.data-pierwszej-rejestracji-w-kraju,attributes.data-ostatniej-rejestracji-w-kraju,attributes.data-rejestracji-za-granica,attributes.pojemnosc-skokowa-silnika,attributes.stosunek-mocy-silnika-do-masy-wlasnej-motocykle,attributes.moc-netto-silnika,attributes.moc-netto-silnika-hybrydowego,attributes.masa-wlasna,attributes.masa-pojazdu-gotowego-do-jazdy,attributes.dopuszczalna-masa-calkowita,attributes.max-masa-calkowita,attributes.dopuszczalna-ladownosc,attributes.max-ladownosc,attributes.dopuszczalna-masa-calkowita-zespolu-pojazdow,attributes.liczba-osi,attributes.dopuszczalny-nacisk-osi,attributes.maksymalny-nacisk-osi,attributes.max-masa-calkowita-przyczepy-z-hamulcem,attributes.max-masa-calkowita-przyczepy-bez-hamulca,attributes.liczba-miejsc-ogolem,attributes.liczba-miejsc-siedzacych,attributes.liczba-miejsc-stojacych,attributes.rodzaj-paliwa,attributes.rodzaj-pierwszego-paliwa-alternatywnego,attributes.rodzaj-drugiego-paliwa-alternatywnego,attributes.srednie-zuzycie-paliwa,attributes.poziom-emisji-co2,attributes.rodzaj-zawieszenia,attributes.wyposazenie-i-rodzaj-urzadzenia-radarowego,attributes.hak,attributes.kierownica-po-prawej-stronie,attributes.kierownica-po-prawej-stronie-pierwotnie,attributes.katalizator-pochlaniacz,attributes.nazwa-producenta,attributes.kod-instytutu-transaportu-samochodowego,attributes.rozstaw-kol-osi-kierowanej-pozostalych-osi,attributes.max-rozstaw-kol,attributes.avg-rozstaw-kol,attributes.min-rozstaw-kol,attributes.redukcja-emisji-spalin,attributes.data-pierwszej-rejestracji,attributes.rodzaj-kodowania-rodzaj-podrodzaj-przeznaczenie,attributes.kod-rodzaj-podrodzaj-przeznaczenie,attributes.data-wyrejestrowania-pojazdu,attributes.przyczyna-wyrejestrowania-pojazdu,attributes.data-wprowadzenia-danych,attributes.rejestracja-wojewodztwo,attributes.rejestracja-gmina,attributes.rejestracja-powiat,attributes.wlasciciel-wojewodztwo,attributes.wlasciciel-powiat,attributes.wlasciciel-gmina,attributes.wlasciciel-wojewodztwo-kod,attributes.wojewodztwo-kod,attributes.poziom-emisji-co2-paliwo-alternatywne-1,links.self
36,6380234484720184,pojazdy,KIA,13,CV,EV6,F5E22,E11B11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-12-30,2021-12-30,,,,,,1910,1985.0,2425,2425.0,,,4025.0,2.0,14.0,14.0,1600.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,000670128000001,,1632.0,1627.0,1623.0,,2021-12-30,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/6380234484720184
37,440187435384459,pojazdy,,2,HAWK,HAWK,0,02,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-02-25,2021-02-25,,,0.0209,1.8,,86,,278,,,,,2.0,2.0,2.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,089600000000006,,,,,,2021-02-25,1,0100000,,,,KUJAWSKO-POMORSKIE,CHEŁMNO,CHEŁMIŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/440187435384459
38,396433348773563,pojazdy,,2,QL3000DY-2,LIGHT BEE,QL3000DY-2A,---,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-07-28,2021-07-28,,,,,,58,,140,,,,,2.0,1.0,1.0,,,1,1.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,107840000000001,,,,,,2021-07-28,1,0100000,,,,KUJAWSKO-POMORSKIE,SĘPÓLNO KRAJEŃSKIE,SĘPOLEŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/396433348773563
39,6045220932758928,pojazdy,OPEL,13,U,CORSA,H,ZKXZ-X0A000,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-03-03,2021-03-03,,,,,,1469,,1920,1920.0,,,1920.0,2.0,9.0,9.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002240351000086,,1500.0,1500.0,1500.0,,2021-03-03,1,0302000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/6045220932758928
40,7226325937461128,pojazdy,,4,XL,SHINO,XR25A,XRXL,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2021-03-17,2021-03-17,,,,,,79,,213,,,,,2.0,1.0,1.0,,,1,1.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,089600005000001,,,,,,2021-03-17,1,0100000,,,,KUJAWSKO-POMORSKIE,INOWROCŁAW,INOWROCŁAWSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/7226325937461128
41,2118900951316259,pojazdy,,2,E-GEN,GREENWOLKE 4.0 C,00,02,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-05-14,2021-05-14,,,,,,63,,209,,,,,2.0,1.0,1.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,111260000000003,,,,,,2021-05-14,1,0100000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/2118900951316259
42,3810152511988347,pojazdy,,0,---,ZD,---,---,SAMOCHODOWY INNY,CZTEROKOŁOWIEC,---,UŻYW. IMPORT INDYW,ORYGINALNA,2021,FABRYCZNY,2021-12-22,2021-12-22,2021-02-09,,,15.0,,865,,891,891.0,,,,2.0,5.0,5.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,084060000900001,,,,,,2021-02-09,9,16,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/3810152511988347
43,3623074768316540,pojazdy,MERCEDES-BENZ,13,204 X,EQC 400 4MATIC,YNE0Z1,ZZAA050E,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-08-27,2021-08-27,,,,,,2453,,2940,2940.0,,,4840.0,2.0,16.0,16.0,1800.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,003472510000011,,1640.0,1634.0,1629.0,,2021-08-27,1,0303000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/3623074768316540
44,2591941787983458,pojazdy,VOLKSWAGEN,13,E2,ID.4 PRO 150KW,ACEBJAL1FX2,D001ASA,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-04-19,2021-04-19,,,,,,2076,,2660,2660.0,,,3660.0,2.0,15.0,15.0,1000.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002170521000001,,1587.0,1574.0,1562.0,,2021-04-19,1,0303000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/2591941787983458
45,1828477993976110,pojazdy,SAM,10,EV,342,03,00,MOTOCYKL,OSOBOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2021-09-07,2021-09-07,,,,,,556,,720,,,,,2.0,4.0,4.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,009990068000001,,,,,,2021-09-07,1,0201000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/1828477993976110
46,209196606440354,pojazdy,TESLA,13,003,MODEL 3,E5CD,BQB1S5N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-09-27,2021-09-27,,,,,,1844,,2232,2232.0,,,,2.0,12.0,12.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,059690006000063,,1580.0,1580.0,1580.0,,2021-09-27,1,0301000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/209196606440354
47,784059069427263,pojazdy,TESLA MOTORS,11111111,---,MODEL X,---,---,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2021-05-18,2021-10-01,2017-05-02,,,386.0,,2474,,3021,3021.0,,,5271.0,2.0,18.0,18.0,2250.0,750.0,6,6.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,071330001000000,,,,,,2017-05-02,9,03,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/784059069427263
48,1136269287870100,pojazdy,KIA,11111111,---,NIRO,---,---,SAMOCHÓD OSOBOWY,KOMBI,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-07-14,2021-08-02,,,,,,1737,,2230,2230.0,,,2530.0,2.0,12.0,12.0,300.0,300.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,000670073000000,,1572.0,1567.0,1562.0,,2021-07-14,9,03,,,,KUJAWSKO-POMORSKIE,TUCHOLA,TUCHOLSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/1136269287870100
49,346401648235908,pojazdy,TESLA,13,003,MODEL 3,E5D,BGB1S5N,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-03-04,2021-03-04,,,,,,1844,,2232,2232.0,,,,2.0,12.0,12.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,059690006000043,,1580.0,1580.0,1580.0,,2021-03-04,1,0301000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/346401648235908
50,8243621591019685,pojazdy,RENAULT,0,---,KANGOO EXPRESS Z.E.,---,---,SAMOCHÓD CIĘŻAROWY,VAN,---,UŻYW. IMPORT INDYW,ORYGINALNA,2014,FABRYCZNY,2021-12-28,2021-12-28,2014-06-02,,,,,1493,,2126,2126.0,633.0,633.0,2500.0,2.0,12.0,12.0,374.0,374.0,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,RENAULT S.A.S.,002260003900004,,,,,,2014-06-02,9,06,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/8243621591019685
51,1710901041161776,pojazdy,MELEX,12,MWRE8A,N.CAR,TCDF,2LXTCFCA,SAMOCHODOWY INNY,CZTEROKOŁOWIEC,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-12-20,2021-12-20,,,,,,825,555.0,1650,1650.0,,,1925.0,2.0,11.0,11.0,275.0,275.0,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,003720003000022,,,,,,2021-12-20,1,1601000,,,,KUJAWSKO-POMORSKIE,INOWROCŁAW,INOWROCŁAWSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/1710901041161776
52,6402482789931330,pojazdy,HYUNDAI,13,,KONA,,,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-05-17,2021-05-17,,,,,,1736,,2170,2170.0,,,2470.0,2.0,11.0,11.0,300.0,300.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,HYUNDAI MOTOR MANUFACTURING CZECH S.R.O.,,,1575.0,1569.0,1564.0,,2021-05-17,,,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/6402482789931330
53,3740308932021543,pojazdy,ANAIG,4,ANJ2000DZK,BRISK,01,00,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-09-16,2021-09-16,,,,,,270,,502,,,,,2.0,3.0,3.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,077420004000001,,,,,,2021-09-16,1,0100000,,,,KUJAWSKO-POMORSKIE,MOGILNO,MOGILEŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/3740308932021543
54,2666116537606238,pojazdy,,4,JB1500DZK,FROST,00,01,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-10-07,2021-10-07,,,,,,240,,458,,,,,2.0,3.0,3.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,110200001000002,,,,,,2021-10-07,1,0100000,,,,KUJAWSKO-POMORSKIE,RYPIN,RYPIŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/2666116537606238
55,8072757163327694,pojazdy,FORD,13,LSK,MUSTANG MACH-E,EHL72YX,5AAAZNALWAB,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-09-29,2021-09-29,,,,,,2085,,2605,2605.0,,,3355.0,2.0,15.0,15.0,750.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002180052000091,,1627.0,1623.0,1620.0,,2021-09-29,1,0302000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/8072757163327694
56,7503187501738162,pojazdy,,4,MDSN02,TRES,MD25A,MDSNA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-06-08,2021-06-08,,,,,,77,,211,,,,,2.0,1.0,1.0,,,1,1.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,092530003000003,,,,,,2021-06-08,1,0100000,,,,KUJAWSKO-POMORSKIE,ŚWIECIE,ŚWIECKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/7503187501738162
57,1422885357984637,pojazdy,VOLKSWAGEN,13,E2,ID.4 PRO 150KW,ACEBJAL1FX2,DPE1MH002001ASA,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-09-01,2021-09-01,,,,,,2059,,2660,2660.0,,,3660.0,2.0,15.0,15.0,1000.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002170521000005,,1587.0,1574.0,1562.0,,2021-09-01,1,0303000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/1422885357984637
58,6539416390295068,pojazdy,KIA,13,DE,NIRO,C5E11,E11DY1,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-11-02,2021-11-02,,,,,,1737,1812.0,2230,2230.0,,,2530.0,2.0,12.0,12.0,300.0,300.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,KIA MOTORS CORPORATION,000670073000030,,1.0,1.0,1.0,,2021-11-02,1,0303000,,,,KUJAWSKO-POMORSKIE,SĘPÓLNO KRAJEŃSKIE,SĘPOLEŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/6539416390295068
59,8161909029435981,pojazdy,MERCEDES-BENZ,13,639/2,EQV,KLE45350NXX,2EDE0XX7XXXX,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-07-29,2021-07-29,,,,,,2892,,3500,3500.0,,,,2.0,18.0,18.0,,,7,7.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,003472637000005,,1666.0,1656.0,1646.0,,2021-07-29,1,0303000,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/8161909029435981
60,7857389025364971,pojazdy,TESLA,11111111,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2018,FABRYCZNY,2021-08-31,2021-09-22,2018-12-11,,,386.0,,2290,,2694,2694.0,,,,2.0,14.0,14.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,059690004000000,,,,,,2018-12-11,9,03,,,,KUJAWSKO-POMORSKIE,TORUŃ,TORUŃ,,,,,04,,https://api.cepik.gov.pl/pojazdy/7857389025364971
61,3790666443408923,pojazdy,SMART,13,451,FORFOUR ED,52E5Z0,ZZBAA412,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. IMPORT INDYW,ORYGINALNA,2018,FABRYCZNY,2021-11-23,2021-11-23,2018-03-05,,,,,1125,,1560,1560.0,,,,2.0,9.0,9.0,,,4,4.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,DAIMLER AG,006540001000226,,,,,,2018-03-05,1,0301000,,,,KUJAWSKO-POMORSKIE,GRUDZIĄDZ,GRUDZIĄDZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/3790666443408923
62,7098184872385100,pojazdy,PEUGEOT,13,1,ION,NZKY,Z,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2017,FABRYCZNY,2021-04-13,2021-04-19,2017-11-24,,,,,1065,,1450,1450.0,,,,2.0,8.0,8.0,,,4,4.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,AUTOMOBILES PEUGEOT,002250156000002,,,,,,2017-11-24,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/7098184872385100
63,470503567019471,pojazdy,CITROEN,13,,E-C4,,,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-11-25,2021-11-25,,,,100.0,,1605,1636.0,2020,2020.0,,,,2.0,10.0,10.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,AUTOMOBILES CITROEN,,,1560.0,1560.0,1560.0,,2021-11-25,,,,,,KUJAWSKO-POMORSKIE,GRUDZIĄDZ,GRUDZIĄDZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/470503567019471
64,2682904156386153,pojazdy,,4,MDSN02,TRES,MD20A,MDSNA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-02-26,2021-02-26,,,,,,77,,211,,,,,2.0,1.0,1.0,,,1,1.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,092530003000001,,,,,,2021-02-26,1,0100000,,,,KUJAWSKO-POMORSKIE,GOLUB-DOBRZYŃ,GOLUBSKO-DOBRZYŃSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/2682904156386153
65,872097415237807,pojazdy,VOLKSWAGEN,13,E1,ID.3 PURE 110 KW,ACEBJDL1DX2,A0051AA,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-09-09,2021-09-09,,,,,,1703,,2240,2240.0,,,,2.0,12.0,12.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,VOLKSWAGEN AG,002170516000010,,1536.0,1524.0,1513.0,,2021-09-09,1,0303000,,,,KUJAWSKO-POMORSKIE,ALEKSANDRÓW KUJAWSKI,ALEKSANDROWSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/872097415237807
66,5333563923903480,pojazdy,,2,CUX,---,1,1,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2021-08-12,2021-08-12,,,,,,64,,227,,,,,2.0,2.0,2.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,"WUXI JIETONG AUTOCYCLE CO., LTD.",092850000000003,,,,,,2021-08-12,1,0100000,,,,KUJAWSKO-POMORSKIE,ŚWIECIE,ŚWIECKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/5333563923903480
67,3254331009730131,pojazdy,,2,E-GEN,GREENWOLKE 4.0 C,00,02,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-02-01,2021-02-01,,,,,,63,,209,,,,,2.0,1.0,1.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,111260000000003,,,,,,2021-02-01,1,0100000,,,,KUJAWSKO-POMORSKIE,WĄBRZEŹNO,WĄBRZESKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/3254331009730131
68,1873781092730569,pojazdy,HYUNDAI,13,,KONA,,,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-01-14,2021-01-14,,,,,,1702,,2170,2170.0,,,2470.0,2.0,11.0,11.0,300.0,300.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,HYUNDAI MOTOR MANUFACTURING CZECH S.R.O.,,,1575.0,1569.0,1564.0,,2021-01-14,,,,,,KUJAWSKO-POMORSKIE,ŚWIECIE,ŚWIECKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/1873781092730569
69,5360936966684855,pojazdy,OPEL,13,U,MOKKA,K,ZKXZ-40B000,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-04-26,2022-02-28,,,,,,1557,,2015,2015.0,,,,2.0,10.0,10.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,,002240083000331,,1550.0,1550.0,1550.0,,2021-04-26,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/5360936966684855
70,6976250541955759,pojazdy,NISSAN,13,ZE1,NISSAN LEAF 62KWH,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-04-19,2022-03-16,,,,,,1711,,2140,2140.0,,,,2.0,11.0,11.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,NISSAN INTERNATIONAL S.A.,002640144000027,,1545.0,1537.0,1530.0,,2021-04-19,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/6976250541955759
71,5194655714787948,pojazdy,BMW,13,BMWI-N,IX XDRIVE40,11CF,0AW5000A,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-10-28,2021-10-28,,,,,,2365,2440.0,3010,3010.0,,,5510.0,2.0,17.0,17.0,2500.0,750.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,BAYERISCHE MOTOREN WERKE AG,002160764000006,,1709.0,1694.0,1679.0,,2021-10-28,1,0303000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/5194655714787948
72,7249693802135752,pojazdy,VECTRIX,0,---,VX-1,---,---,MOTOCYKL,OSOBOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2007,FABRYCZNY,2021-08-24,2021-08-24,2008-06-30,,0.0121,2.8,,231,,426,426.0,,,,2.0,3.0,3.0,,,2,2.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,050260004900001,,,,,,2008-06-30,9,02,,,,KUJAWSKO-POMORSKIE,INOWROCŁAW,INOWROCŁAWSKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/7249693802135752
73,3571951532002308,pojazdy,,4,MDSN02,TRES,MD25A,MDSNA,MOTOROWER,---,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2021,FABRYCZNY,2021-08-18,2021-08-18,,,,,,77,,211,,,,,2.0,1.0,1.0,,,1,1.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,092530003000003,,,,,,2021-08-18,1,0100000,,,,KUJAWSKO-POMORSKIE,BRODNICA,BRODNICKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/3571951532002308
74,7204164014665385,pojazdy,HYUNDAI,13,OS,KONA,F5E11,E11B11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2019,FABRYCZNY,2021-11-03,2021-11-03,2019-03-20,,,,,1743,1760.0,2170,2170.0,,,,2.0,11.0,11.0,,,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,HYUNDAI MOTOR COMPANY,001870093000006,,,,,,2019-03-20,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/7204164014665385
75,8652399059616469,pojazdy,CITROEN,0,---,C-ZERO,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2011,FABRYCZNY,2021-09-28,2021-09-28,2011-12-27,,,35.0,,1195,,1450,1450.0,255.0,255.0,,2.0,8.0,8.0,,,4,4.0,,ENERGIA ELEKTRYCZNA,,,,,,,False,,False,False,,002350094900001,,,,,,2011-12-27,9,03,,,,KUJAWSKO-POMORSKIE,ŚWIECIE,ŚWIECKI,,,,,04,,https://api.cepik.gov.pl/pojazdy/8652399059616469
76,4484903148788112,pojazdy,HYUNDAI,13,OSE,KONA,F5E11,E11B11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2020,FABRYCZNY,2021-12-13,2021-12-13,,,,,,1692,1760.0,2170,2170.0,,,2470.0,2.0,11.0,11.0,300.0,300.0,5,5.0,,ENERGIA ELEKTRYCZNA,,,,,,1282,False,,False,False,HYUNDAI MOTOR MANUFACTURING CZECH S.R.O.,001870093000036,,1575.0,1569.0,1564.0,,2021-12-13,1,0306000,,,,KUJAWSKO-POMORSKIE,BYDGOSZCZ,BYDGOSZCZ,,,,,04,,https://api.cepik.gov.pl/pojazdy/4484903148788112
